ID,subject,tumor_type,treatment,time,logvol,logvol_norm,vol,vol_norm
X-2573_binimetinib,X-2573,CRC,binimetinib,63,5.758901774,0.246683438,317,1.279773921
X-2573_binimetinib,X-2573,CRC,binimetinib,67,6.049261646,0.53704331,423.8000001,1.710940655
X-2573_binimetinib,X-2573,CRC,binimetinib,70,6.048789614,0.536571278,423.6000001,1.710133227
X-2573_binimetinib,X-2573,CRC,binimetinib,74,6.154858094,0.642639758,471,1.901493743
X-2573_binimetinib,X-2573,CRC,binimetinib,78,6.436791189,0.924572853,624.4000002,2.520791282
X-2573_binimetinib,X-2573,CRC,binimetinib,81,6.395094639,0.882876303,598.8999998,2.417844167
X-2573_binimetinib,X-2573,CRC,binimetinib,84,6.418528055,0.906309719,613.1000001,2.47517158
X-2573_binimetinib,X-2573,CRC,binimetinib,87,6.37058568,0.858367344,584.4000001,2.359305613
X-2573_binimetinib,X-2573,CRC,binimetinib,92,6.349138991,0.836920655,571.9999998,2.309245055
X-2659_binimetinib,X-2659,CRC,binimetinib,0,5.412092381,0,224.1,1
X-2659_binimetinib,X-2659,CRC,binimetinib,5,5.604330396,0.192238015,271.6000001,1.211958947
X-2659_binimetinib,X-2659,CRC,binimetinib,9,5.90835464,0.496262259,368.0999999,1.64257028
X-2659_binimetinib,X-2659,CRC,binimetinib,12,6.035720638,0.623628257,418.0999998,1.865684961
X-2659_binimetinib,X-2659,CRC,binimetinib,16,6.108135854,0.696043473,449.5,2.005800981
X-2659_binimetinib,X-2659,CRC,binimetinib,19,6.175451383,0.763359002,480.7999999,2.145470771
X-2659_binimetinib,X-2659,CRC,binimetinib,22,6.267200549,0.855108168,527.0000002,2.351628738
X-2822_binimetinib,X-2822,CRC,binimetinib,0,5.292802186,0,198.9,1
X-2822_binimetinib,X-2822,CRC,binimetinib,4,5.323009979,0.030207793,205,1.030668677
X-2822_binimetinib,X-2822,CRC,binimetinib,7,5.343768629,0.050966443,209.2999999,1.052287581
X-2822_binimetinib,X-2822,CRC,binimetinib,11,5.376666333,0.083864147,216.3,1.087481146
X-2822_binimetinib,X-2822,CRC,binimetinib,14,5.40222683,0.109424644,221.9,1.115635998
X-2822_binimetinib,X-2822,CRC,binimetinib,18,5.410752796,0.11795061,223.8,1.125188537
X-2822_binimetinib,X-2822,CRC,binimetinib,23,5.425390449,0.132588263,227.1,1.141779789
X-2822_binimetinib,X-2822,CRC,binimetinib,26,5.536152467,0.243350281,253.7000001,1.275515335
X-2822_binimetinib,X-2822,CRC,binimetinib,29,5.566434284,0.273632098,261.5000001,1.314731021
X-2822_binimetinib,X-2822,CRC,binimetinib,32,5.572154032,0.279351846,263,1.322272498
X-2822_binimetinib,X-2822,CRC,binimetinib,36,5.634432397,0.341630211,279.9000001,1.407239819
X-2822_binimetinib,X-2822,CRC,binimetinib,39,5.63906616,0.346263974,281.2,1.413775767
X-2822_binimetinib,X-2822,CRC,binimetinib,42,5.638710478,0.345908292,281.1,1.413273001
X-2822_binimetinib,X-2822,CRC,binimetinib,47,5.564903476,0.27210129,261.1000001,1.31271996
X-2822_binimetinib,X-2822,CRC,binimetinib,50,5.671603576,0.37880139,290.4999999,1.46053293
X-2822_binimetinib,X-2822,CRC,binimetinib,53,5.694405313,0.401603127,297.2,1.4942182
X-2822_binimetinib,X-2822,CRC,binimetinib,56,5.793623179,0.500820993,328.2000001,1.650075415
X-2822_binimetinib,X-2822,CRC,binimetinib,60,5.841222884,0.548420698,344.2000001,1.730517848
X-2822_binimetinib,X-2822,CRC,binimetinib,63,5.848171377,0.555369191,346.5999999,1.742584212
X-2822_binimetinib,X-2822,CRC,binimetinib,67,5.85850442,0.565702234,350.2000001,1.760683761
X-2822_binimetinib,X-2822,CRC,binimetinib,70,6.002404487,0.709602301,404.3999999,2.033182503
X-2822_binimetinib,X-2822,CRC,binimetinib,74,6.154645757,0.861843571,470.8999999,2.367521367
X-2822_binimetinib,X-2822,CRC,binimetinib,77,6.161840033,0.869037847,474.3000001,2.384615385
X-2822_binimetinib,X-2822,CRC,binimetinib,81,6.174827228,0.882025042,480.4999998,2.415786826
X-2822_binimetinib,X-2822,CRC,binimetinib,84,6.362510728,1.069708542,579.6999998,2.914529913
X-2822_binimetinib,X-2822,CRC,binimetinib,88,6.387552493,1.094750307,594.3999998,2.988436399
X-2822_binimetinib,X-2822,CRC,binimetinib,91,6.373490423,1.080688237,586.0999997,2.946706886
X-2846_binimetinib,X-2846,CRC,binimetinib,0,5.53417969,0,253.1999999,1
X-2846_binimetinib,X-2846,CRC,binimetinib,4,5.299816243,-0.234363447,200.3000001,0.79107425
X-2846_binimetinib,X-2846,CRC,binimetinib,8,5.426270731,-0.107908959,227.3,0.897709321
X-2846_binimetinib,X-2846,CRC,binimetinib,11,5.622210821,0.088031131,276.5,1.092022117
X-2846_binimetinib,X-2846,CRC,binimetinib,14,5.692047218,0.157867528,296.4999999,1.171011058
X-2846_binimetinib,X-2846,CRC,binimetinib,19,5.760162808,0.225983118,317.4,1.253554503
X-2846_binimetinib,X-2846,CRC,binimetinib,25,6.148468296,0.614288606,468,1.848341233
X-2846_binimetinib,X-2846,CRC,binimetinib,29,6.037632228,0.503452538,418.9,1.654423381
X-2846_binimetinib,X-2846,CRC,binimetinib,36,5.881649681,0.347469991,358.4,1.415481833
X-2846_binimetinib,X-2846,CRC,binimetinib,41,5.949860997,0.415681307,383.6999999,1.515402844
X-2846_binimetinib,X-2846,CRC,binimetinib,46,6.083131736,0.548952046,438.4000002,1.7314376
X-2861_binimetinib,X-2861,CRC,binimetinib,0,5.539300836,0,254.5,1
X-2861_binimetinib,X-2861,CRC,binimetinib,4,5.7676958,0.228394964,319.7999999,1.256581532
X-2861_binimetinib,X-2861,CRC,binimetinib,9,6.246687992,0.707387156,516.3000001,2.028683694
X-2861_binimetinib,X-2861,CRC,binimetinib,14,6.547932529,1.008631693,697.8000002,2.741846759
X-2861_binimetinib,X-2861,CRC,binimetinib,17,6.748525053,1.209224217,852.7999996,3.350884085
X-2861_binimetinib,X-2861,CRC,binimetinib,20,6.875541957,1.336241121,968.3000004,3.804715129
X-2861_binimetinib,X-2861,CRC,binimetinib,23,7.123350413,1.584049577,1240.600001,4.874656191
X-3093_binimetinib,X-3093,CRC,binimetinib,0,5.409858741,0,223.5999999,1
X-3093_binimetinib,X-3093,CRC,binimetinib,2,5.322522055,-0.087336686,204.8999999,0.916368515
X-3093_binimetinib,X-3093,CRC,binimetinib,7,5.305789381,-0.10406936,201.4999999,0.901162791
X-3205_binimetinib,X-3205,CRC,binimetinib,0,5.502074204,0,245.2,1
X-3205_binimetinib,X-3205,CRC,binimetinib,3,5.605066502,0.102992298,271.8000001,1.108482872
X-3205_binimetinib,X-3205,CRC,binimetinib,6,5.575570244,0.07349604,263.9000001,1.076264275
X-3205_binimetinib,X-3205,CRC,binimetinib,9,5.826000107,0.323925903,338.9999999,1.382544861
X-3205_binimetinib,X-3205,CRC,binimetinib,14,5.740435792,0.238361588,311.1999999,1.269168026
X-3205_binimetinib,X-3205,CRC,binimetinib,17,6.246494287,0.744420083,516.1999999,2.105220228
X-3205_binimetinib,X-3205,CRC,binimetinib,22,6.33167977,0.829605566,562.1,2.292414356
X-3224_binimetinib,X-3224,CRC,binimetinib,0,5.721949779,0,305.5000001,1
X-3224_binimetinib,X-3224,CRC,binimetinib,3,5.974318388,0.252368609,393.1999999,1.287070376
X-3224_binimetinib,X-3224,CRC,binimetinib,7,6.749228371,1.027278592,853.4000002,2.793453355
X-3224_binimetinib,X-3224,CRC,binimetinib,10,6.896087474,1.174137695,988.3999999,3.235351881
X-3224_binimetinib,X-3224,CRC,binimetinib,14,7.097466134,1.375516355,1208.9,3.957119474
X-3224_binimetinib,X-3224,CRC,binimetinib,18,7.202884552,1.480934773,1343.3,4.397054008
X-3224_binimetinib,X-3224,CRC,binimetinib,21,7.293221741,1.571271962,1470.300001,4.812765958
X-3267_binimetinib,X-3267,CRC,binimetinib,0,5.39180771,0,219.6000001,1
X-3267_binimetinib,X-3267,CRC,binimetinib,2,5.389528247,-0.002279463,219.1000001,0.997723133
X-3267_binimetinib,X-3267,CRC,binimetinib,5,5.413430174,0.021622464,224.4000001,1.021857923
X-3267_binimetinib,X-3267,CRC,binimetinib,8,5.368309738,-0.023497972,214.4999999,0.976775956
X-3267_binimetinib,X-3267,CRC,binimetinib,12,5.454466049,0.062658339,233.8,1.064663023
X-3267_binimetinib,X-3267,CRC,binimetinib,15,5.490176628,0.098368918,242.3,1.103369763
X-3267_binimetinib,X-3267,CRC,binimetinib,19,5.532598662,0.140790952,252.7999999,1.15118397
X-3267_binimetinib,X-3267,CRC,binimetinib,22,5.470167623,0.078359913,237.4999999,1.081511839
X-3267_binimetinib,X-3267,CRC,binimetinib,26,5.298317367,-0.093490343,200.0000001,0.910746812
X-3267_binimetinib,X-3267,CRC,binimetinib,29,5.212759478,-0.179048232,183.6,0.836065573
X-3267_binimetinib,X-3267,CRC,binimetinib,33,5.147494477,-0.244313233,172,0.783242259
X-3267_binimetinib,X-3267,CRC,binimetinib,36,5.205104985,-0.186702725,182.2,0.829690346
X-3267_binimetinib,X-3267,CRC,binimetinib,40,5.430222437,0.038414727,228.1999999,1.039162112
X-3267_binimetinib,X-3267,CRC,binimetinib,43,5.355170178,-0.036637532,211.7,0.9640255
X-3267_binimetinib,X-3267,CRC,binimetinib,47,5.310739887,-0.081067823,202.5000001,0.922131148
X-3267_binimetinib,X-3267,CRC,binimetinib,50,5.193512252,-0.198295458,180.1,0.820127504
X-3267_binimetinib,X-3267,CRC,binimetinib,54,5.120983351,-0.270824359,167.5,0.762750455
X-3267_binimetinib,X-3267,CRC,binimetinib,57,5.09681299,-0.29499472,163.4999999,0.744535519
X-3267_binimetinib,X-3267,CRC,binimetinib,61,5.158480421,-0.233327289,173.8999999,0.791894353
X-3267_binimetinib,X-3267,CRC,binimetinib,64,5.216022124,-0.175785586,184.2,0.838797814
X-3267_binimetinib,X-3267,CRC,binimetinib,68,5.241747015,-0.150060695,189,0.860655737
X-3267_binimetinib,X-3267,CRC,binimetinib,71,5.033700567,-0.358107143,153.5,0.698998178
X-3267_binimetinib,X-3267,CRC,binimetinib,78,5.093750201,-0.298057509,163,0.742258652
X-3267_binimetinib,X-3267,CRC,binimetinib,82,5.230038526,-0.161769184,186.8,0.850637523
X-3267_binimetinib,X-3267,CRC,binimetinib,86,5.206202078,-0.185605632,182.4000001,0.830601093
X-3267_binimetinib,X-3267,CRC,binimetinib,89,5.105945474,-0.285862236,165,0.75136612
X-3792_binimetinib,X-3792,CRC,binimetinib,0,5.363589993,0,213.49,1
X-3792_binimetinib,X-3792,CRC,binimetinib,4,5.645976793,0.2823868,283.1500001,1.32629163
X-3792_binimetinib,X-3792,CRC,binimetinib,7,5.837876209,0.474286216,343.05,1.606866832
X-3792_binimetinib,X-3792,CRC,binimetinib,11,6.148617857,0.785027864,468.0699998,2.192468031
X-3792_binimetinib,X-3792,CRC,binimetinib,14,5.93176762,0.568177627,376.8200001,1.765047544
X-3792_binimetinib,X-3792,CRC,binimetinib,18,6.338116933,0.97452694,565.7300002,2.649913346
X-3792_binimetinib,X-3792,CRC,binimetinib,21,6.592619786,1.229029793,729.6899997,3.417911845
X-3792_binimetinib,X-3792,CRC,binimetinib,25,6.447527708,1.083937715,631.14,2.956297719
X-3792_binimetinib,X-3792,CRC,binimetinib,28,6.516518467,1.152928474,676.2200001,3.167455151
X-4087_binimetinib,X-4087,CRC,binimetinib,0,5.309961806,0,202.3425,1
X-4087_binimetinib,X-4087,CRC,binimetinib,3,5.310749763,0.000787957,202.502,1.000788268
X-4087_binimetinib,X-4087,CRC,binimetinib,6,5.085148898,-0.224812908,161.604,0.798665629
X-4087_binimetinib,X-4087,CRC,binimetinib,10,5.434363719,0.124401913,229.147,1.132470934
X-4087_binimetinib,X-4087,CRC,binimetinib,13,5.293905147,-0.016056659,199.1195,0.984071562
X-4087_binimetinib,X-4087,CRC,binimetinib,17,4.918520005,-0.391441801,136.8,0.676081397
X-4087_binimetinib,X-4087,CRC,binimetinib,21,4.962033112,-0.347928694,142.884,0.706149227
X-4087_binimetinib,X-4087,CRC,binimetinib,24,5.355274093,0.045312287,211.7219999,1.046354572
X-4087_binimetinib,X-4087,CRC,binimetinib,27,5.337961067,0.027999261,208.088,1.028394924
X-5254_binimetinib,X-5254,CRC,binimetinib,0,5.253320001,0,191.2000001,1
X-5254_binimetinib,X-5254,CRC,binimetinib,4,5.591732971,0.33841297,268.2,1.402719665
X-5254_binimetinib,X-5254,CRC,binimetinib,7,5.55101972,0.297699719,257.5,1.346757322
X-5254_binimetinib,X-5254,CRC,binimetinib,10,5.463407986,0.210087985,235.8999999,1.23378661
X-5254_binimetinib,X-5254,CRC,binimetinib,13,5.517854422,0.264534421,249.0999999,1.302824267
X-5254_binimetinib,X-5254,CRC,binimetinib,18,5.669536036,0.416216035,289.9,1.516213389
X-5254_binimetinib,X-5254,CRC,binimetinib,21,5.782901679,0.529581678,324.7,1.698221756
X-5254_binimetinib,X-5254,CRC,binimetinib,25,6.19807213,0.944752129,491.8000001,2.572175732
X-5254_binimetinib,X-5254,CRC,binimetinib,27,6.028037527,0.774717526,414.8999999,2.169979078
X-5254_binimetinib,X-5254,CRC,binimetinib,31,6.044531268,0.791211267,421.8,2.206066945
X-5254_binimetinib,X-5254,CRC,binimetinib,34,6.090630919,0.837310918,441.7000002,2.310146444
X-5405_binimetinib,X-5405,CRC,binimetinib,0,5.26217192,0,192.9,1
X-5405_binimetinib,X-5405,CRC,binimetinib,2,5.159055299,-0.103116621,174,0.902021773
X-5405_binimetinib,X-5405,CRC,binimetinib,6,4.900820428,-0.361351492,134.4,0.696734059
X-5405_binimetinib,X-5405,CRC,binimetinib,9,5.001930853,-0.260241067,148.6999999,0.770865733
X-5405_binimetinib,X-5405,CRC,binimetinib,13,4.768988271,-0.493183649,117.8,0.610679108
X-5405_binimetinib,X-5405,CRC,binimetinib,16,5.110178924,-0.151992996,165.6999999,0.858994297
X-5405_binimetinib,X-5405,CRC,binimetinib,20,5.265277512,0.003105592,193.4999999,1.003110419
X-5405_binimetinib,X-5405,CRC,binimetinib,23,5.25801607,-0.00415585,192.1,0.995852774
X-5405_binimetinib,X-5405,CRC,binimetinib,27,5.32933142,0.0671595,206.3,1.069466044
X-5405_binimetinib,X-5405,CRC,binimetinib,30,5.301312876,0.039140956,200.6000001,1.039917056
X-5405_binimetinib,X-5405,CRC,binimetinib,34,5.192401141,-0.069770779,179.9,0.932607569
X-5405_binimetinib,X-5405,CRC,binimetinib,37,5.483551345,0.221379425,240.7000001,1.247796786
X-5405_binimetinib,X-5405,CRC,binimetinib,41,5.367843429,0.105671509,214.4,1.111456713
X-5405_binimetinib,X-5405,CRC,binimetinib,44,5.508983396,0.246811476,246.8999999,1.279937791
X-5405_binimetinib,X-5405,CRC,binimetinib,48,5.308762624,0.046590704,202.0999999,1.047693105
X-5438_binimetinib,X-5438,CRC,binimetinib,0,5.274024674,0,195.2,1
X-5438_binimetinib,X-5438,CRC,binimetinib,4,5.317629678,0.043605004,203.9000001,1.044569673
X-5438_binimetinib,X-5438,CRC,binimetinib,8,5.319589502,0.045564828,204.3,1.046618853
X-5438_binimetinib,X-5438,CRC,binimetinib,14,5.220355825,-0.053668849,185,0.947745902
X-5438_binimetinib,X-5438,CRC,binimetinib,18,5.093136516,-0.180888158,162.9000001,0.834528689
X-5438_binimetinib,X-5438,CRC,binimetinib,24,5.324959297,0.050934623,205.3999999,1.052254098
X-5438_binimetinib,X-5438,CRC,binimetinib,29,5.134621274,-0.1394034,169.8,0.869877049
X-5438_binimetinib,X-5438,CRC,binimetinib,32,5.203457086,-0.070567588,181.9000001,0.931864755
X-5438_binimetinib,X-5438,CRC,binimetinib,37,5.149237144,-0.12478753,172.3000001,0.882684427
X-5438_binimetinib,X-5438,CRC,binimetinib,42,5.357057862,0.083033188,212.1000001,1.086577869
X-5438_binimetinib,X-5438,CRC,binimetinib,45,5.37897527,0.104950596,216.8000001,1.110655738
X-5438_binimetinib,X-5438,CRC,binimetinib,49,5.542830944,0.26880627,255.4000001,1.30840164
X-5438_binimetinib,X-5438,CRC,binimetinib,53,5.556441887,0.282417213,258.9000001,1.326331968
X-5438_binimetinib,X-5438,CRC,binimetinib,56,5.61604356,0.342018886,274.7999999,1.407786885
X-5438_binimetinib,X-5438,CRC,binimetinib,59,5.536152467,0.262127793,253.7000001,1.299692623
X-5438_binimetinib,X-5438,CRC,binimetinib,64,5.46255981,0.188535136,235.7,1.207479508
X-5438_binimetinib,X-5438,CRC,binimetinib,67,5.714392654,0.44036798,303.2000001,1.553278689
X-5438_binimetinib,X-5438,CRC,binimetinib,72,5.71108905,0.437064376,302.2,1.548155738
X-5438_binimetinib,X-5438,CRC,binimetinib,78,5.649678216,0.375653542,284.2000001,1.455942623
X-5438_binimetinib,X-5438,CRC,binimetinib,81,5.580484258,0.306459584,265.1999999,1.358606557
X-5438_binimetinib,X-5438,CRC,binimetinib,86,5.471429984,0.19740531,237.7999999,1.218237705
X-5438_binimetinib,X-5438,CRC,binimetinib,88,5.542830944,0.26880627,255.4000001,1.30840164
X-5438_binimetinib,X-5438,CRC,binimetinib,91,5.438948496,0.164923822,230.1999999,1.179303278
X-5438_binimetinib,X-5438,CRC,binimetinib,100,5.507767591,0.233742917,246.6000001,1.263319672
X-5438_binimetinib,X-5438,CRC,binimetinib,103,5.270432163,-0.003592511,194.5,0.996413934
X-5438_binimetinib,X-5438,CRC,binimetinib,106,5.323985113,0.049960439,205.1999999,1.051229508
X-5446_binimetinib,X-5446,CRC,binimetinib,0,5.542439324,0,255.2999999,1
X-5446_binimetinib,X-5446,CRC,binimetinib,2,5.702448252,0.160008928,299.6000001,1.173521348
X-5446_binimetinib,X-5446,CRC,binimetinib,6,6.182704549,0.640265225,484.2999998,1.89698394
X-5446_binimetinib,X-5446,CRC,binimetinib,10,6.41656887,0.874129546,611.8999997,2.396788092
X-5446_binimetinib,X-5446,CRC,binimetinib,13,6.447147371,0.904708047,630.8999998,2.47121034
X-5446_binimetinib,X-5446,CRC,binimetinib,16,6.687357953,1.144918629,802.1999997,3.142185664
X-5446_binimetinib,X-5446,CRC,binimetinib,20,6.963284589,1.420845265,1057.1,4.140618882
X-5446_binimetinib,X-5446,CRC,binimetinib,23,7.091991668,1.549552344,1202.3,4.709361537
X-5446_binimetinib,X-5446,CRC,binimetinib,27,7.109062136,1.566622812,1223,4.790442619
X-5494_binimetinib,X-5494,CRC,binimetinib,0,5.375278408,0,216.0000001,1
X-5494_binimetinib,X-5494,CRC,binimetinib,5,5.23962837,-0.135650038,188.6,0.873148148
X-5494_binimetinib,X-5494,CRC,binimetinib,11,5.047931079,-0.327347329,155.7,0.720833333
X-5494_binimetinib,X-5494,CRC,binimetinib,15,4.857484115,-0.517794293,128.7000001,0.595833333
X-5494_binimetinib,X-5494,CRC,binimetinib,20,5.295814236,-0.079464172,199.4999999,0.923611111
X-5494_binimetinib,X-5494,CRC,binimetinib,24,4.945918979,-0.429359429,140.5999999,0.650925925
X-5494_binimetinib,X-5494,CRC,binimetinib,29,5.11559573,-0.259682678,166.6,0.771296296
X-5494_binimetinib,X-5494,CRC,binimetinib,32,5.241217775,-0.134060633,188.9000001,0.874537037
X-5494_binimetinib,X-5494,CRC,binimetinib,36,5.243861181,-0.131417227,189.4,0.876851852
X-5494_binimetinib,X-5494,CRC,binimetinib,40,5.225746674,-0.149531734,186.0000001,0.861111111
X-5494_binimetinib,X-5494,CRC,binimetinib,44,5.417432847,0.042154439,225.2999999,1.043055555
X-5494_binimetinib,X-5494,CRC,binimetinib,49,5.625460508,0.2501821,277.4,1.284259259
X-5494_binimetinib,X-5494,CRC,binimetinib,54,5.728149831,0.352871423,307.4,1.423148148
X-5494_binimetinib,X-5494,CRC,binimetinib,57,5.863062832,0.487784424,351.7999999,1.628703703
X-5495_binimetinib,X-5495,CRC,binimetinib,0,5.310739887,0,202.5000001,1
X-5495_binimetinib,X-5495,CRC,binimetinib,5,5.200704538,-0.110035349,181.4000001,0.895802469
X-5495_binimetinib,X-5495,CRC,binimetinib,8,5.044714608,-0.266025279,155.2,0.766419753
X-5495_binimetinib,X-5495,CRC,binimetinib,12,5.079539273,-0.231200614,160.7,0.793580247
X-5495_binimetinib,X-5495,CRC,binimetinib,15,4.849683763,-0.461056124,127.7,0.630617284
X-5495_binimetinib,X-5495,CRC,binimetinib,20,5.282187985,-0.028551902,196.8000001,0.971851852
X-5495_binimetinib,X-5495,CRC,binimetinib,23,5.334649296,0.023909409,207.4,1.024197531
X-5495_binimetinib,X-5495,CRC,binimetinib,26,5.440684608,0.129944721,230.6,1.138765432
X-5495_binimetinib,X-5495,CRC,binimetinib,29,5.733664849,0.422924962,309.1,1.526419752
X-5495_binimetinib,X-5495,CRC,binimetinib,33,5.461286195,0.150546308,235.4,1.162469135
X-5495_binimetinib,X-5495,CRC,binimetinib,36,5.71899944,0.408259553,304.5999999,1.504197529
X-5495_binimetinib,X-5495,CRC,binimetinib,41,5.805436128,0.494696241,332.0999999,1.639999999
X-5495_binimetinib,X-5495,CRC,binimetinib,43,5.782593655,0.471853768,324.6,1.602962962
X-5495_binimetinib,X-5495,CRC,binimetinib,47,6.080390756,0.769650869,437.1999999,2.159012344
X-5495_binimetinib,X-5495,CRC,binimetinib,50,6.183530143,0.872790256,484.7000001,2.393580246
X-5578_binimetinib,X-5578,CRC,binimetinib,0,5.345677938,0,209.7,1
X-5578_binimetinib,X-5578,CRC,binimetinib,4,5.80994267,0.464264732,333.5999998,1.590844062
X-5578_binimetinib,X-5578,CRC,binimetinib,14,6.104569993,0.758892055,447.8999999,2.13590844
X-5578_binimetinib,X-5578,CRC,binimetinib,18,6.023447593,0.677769655,413,1.96948021
X-5578_binimetinib,X-5578,CRC,binimetinib,21,6.381138969,1.035461031,590.5999998,2.816404386
X-5578_binimetinib,X-5578,CRC,binimetinib,25,6.742408826,1.396730888,847.5999997,4.04196471
X-5578_binimetinib,X-5578,CRC,binimetinib,33,6.486770359,1.141092421,656.3999999,3.130185979
X-0933_BYL719,X-0933,CRC,BYL719,0,5.560296942,0,259.9000001,1
X-0933_BYL719,X-0933,CRC,BYL719,3,5.507767591,-0.052529351,246.6000001,0.948826472
X-0933_BYL719,X-0933,CRC,BYL719,7,5.152134856,-0.408162086,172.7999999,0.664871104
X-0933_BYL719,X-0933,CRC,BYL719,10,4.740574823,-0.819722119,114.5,0.440554059
X-0933_BYL719,X-0933,CRC,BYL719,15,4.796616651,-0.763680291,121.1000001,0.465948442
X-0933_BYL719,X-0933,CRC,BYL719,20,5.353278925,-0.207018017,211.3000001,0.813005002
X-0933_BYL719,X-0933,CRC,BYL719,23,5.386786015,-0.173510927,218.5000001,0.840707965
X-0933_BYL719,X-0933,CRC,BYL719,29,5.384036242,-0.1762607,217.9,0.838399384
X-0933_BYL719,X-0933,CRC,BYL719,36,5.79848641,0.238189468,329.8,1.268949595
